timestamp,temperature_c,building_type,occupants,ac_usage,appliance_usage,peak_hour,consumption_kwh,is_anomaly
2023-10-10 02:00:00,14.0,office,0,0.25,0.67,0,3.036,0
2023-10-10 03:00:00,14.3,office,0,0.21,0.87,0,3.419,0
2023-10-10 04:00:00,11.4,office,0,0.24,1.78,0,12.083,1
2023-10-10 05:00:00,13.8,office,0,0.4,0.98,0,3.498,0
2023-10-10 06:00:00,15.0,office,0,0.24,1.45,0,3.548,0
2023-10-10 07:00:00,19.0,office,10,0.53,1.85,0,3.593,0
2023-10-10 08:00:00,20.4,office,69,1.47,4.79,1,8.852,0
2023-10-10 09:00:00,20.9,office,70,1.67,5.05,1,9.686,0
2023-10-10 10:00:00,22.8,office,55,1.66,5.03,1,8.929,0
2023-10-10 11:00:00,22.4,office,57,1.6,4.12,0,8.585,0
2023-10-10 12:00:00,25.2,office,62,3.23,3.66,0,9.564,0
2023-10-10 13:00:00,23.9,office,50,2.33,3.65,0,8.055,0
2023-10-10 14:00:00,24.2,office,35,1.98,2.82,0,6.58,0
2023-10-10 15:00:00,23.5,office,55,2.2,3.57,0,8.049,0
2023-10-10 16:00:00,24.5,office,72,3.16,4.06,0,9.214,0
2023-10-10 17:00:00,22.0,office,36,1.03,4.16,1,8.672,0
2023-10-10 18:00:00,23.1,office,10,0.82,2.58,1,5.316,0
2023-10-10 19:00:00,18.7,office,9,0.52,1.87,1,5.89,0
2023-10-10 20:00:00,17.4,office,0,0.05,2.12,1,4.375,0
2023-10-10 21:00:00,18.8,office,0,1.14,2.27,0,20.063,1
2023-10-10 22:00:00,16.5,office,0,0.26,1.35,0,4.284,0
2023-10-10 23:00:00,14.9,office,0,0.19,0.49,0,2.657,0
2023-10-11 00:00:00,15.8,office,0,0.03,1.49,0,4.016,0
2023-10-11 01:00:00,13.1,office,0,0.19,0.4,0,2.927,0
2023-10-11 02:00:00,13.5,office,0,0.45,0.98,0,3.463,0
2023-10-11 03:00:00,16.1,office,0,0.01,1.05,0,3.217,0
2023-10-11 04:00:00,16.8,office,0,0.24,0.74,0,3.941,0
2023-10-11 05:00:00,17.7,office,0,0.47,0.82,0,4.013,0
2023-10-11 06:00:00,15.9,office,0,0.2,1.36,0,3.75,0
2023-10-11 07:00:00,19.4,office,20,0.61,2.04,0,3.981,0
2023-10-11 08:00:00,17.4,office,50,1.29,4.35,1,7.578,0
2023-10-11 09:00:00,18.8,office,45,1.13,3.62,1,6.799,0
2023-10-11 10:00:00,17.8,office,30,0.68,2.71,1,6.486,0
2023-10-11 11:00:00,24.9,office,46,2.38,2.66,0,6.899,0
2023-10-11 12:00:00,21.9,office,54,2.25,7.22,0,29.043,1
2023-10-11 13:00:00,23.5,office,45,2.11,3.44,0,7.73,0
2023-10-11 14:00:00,22.5,office,58,1.46,4.36,0,7.672,0
2023-10-11 15:00:00,24.7,office,78,3.02,4.15,0,9.772,0
2023-10-11 16:00:00,22.6,office,47,1.43,3.43,0,6.317,0
2023-10-11 17:00:00,20.4,office,51,1.42,3.81,1,8.222,0
2023-10-11 18:00:00,22.0,office,14,0.41,2.92,1,7.076,0
2023-10-11 19:00:00,18.0,office,5,0.54,1.95,1,5.889,0
2023-10-11 20:00:00,17.6,office,0,0.03,1.32,1,4.185,0
2023-10-11 21:00:00,14.4,office,0,0.47,0.94,0,3.824,0
2023-10-11 22:00:00,14.2,office,0,0.28,0.56,0,3.375,0
2023-10-11 23:00:00,15.6,office,0,0.33,1.06,0,3.519,0
2023-10-12 00:00:00,11.3,office,0,0.18,1.06,0,4.381,0
2023-10-12 01:00:00,11.5,office,0,0.39,1.12,0,4.123,0
2023-10-12 02:00:00,13.6,office,0,0.08,1.49,0,3.901,0
2023-10-12 03:00:00,12.9,office,0,0.02,0.7,0,2.302,0
2023-10-12 04:00:00,17.2,office,0,0.2,0.8,0,3.091,0
2023-10-12 05:00:00,17.8,office,0,0.43,1.25,0,3.921,0
2023-10-12 06:00:00,14.8,office,0,0.38,0.95,0,3.042,0
2023-10-12 07:00:00,18.1,office,13,0.52,0.9,0,3.734,0
2023-10-12 08:00:00,19.7,office,71,1.71,5.85,1,11.185,0
2023-10-12 09:00:00,19.0,office,53,1.12,3.92,1,7.821,0
2023-10-12 10:00:00,18.8,office,74,1.9,5.12,1,9.775,0
2023-10-12 11:00:00,22.1,office,45,1.34,2.58,0,5.455,0
2023-10-12 12:00:00,22.7,office,33,1.34,1.95,0,6.395,0
2023-10-12 13:00:00,22.8,office,72,2.07,3.83,0,8.381,0
2023-10-12 14:00:00,24.2,office,37,2.32,2.12,0,6.698,0
2023-10-12 15:00:00,22.3,office,59,1.77,3.73,0,7.267,0
2023-10-12 16:00:00,21.2,office,49,1.3,2.98,0,6.594,0
2023-10-12 17:00:00,22.3,office,40,1.14,3.36,1,7.335,0
2023-10-12 18:00:00,21.7,office,17,0.98,5.58,1,23.872,1
2023-10-12 19:00:00,18.1,office,14,0.57,2.19,1,5.581,0
2023-10-12 20:00:00,20.0,office,0,0.2,1.22,1,4.626,0
2023-10-12 21:00:00,14.6,office,0,0.15,0.74,0,3.052,0
2023-10-12 22:00:00,15.2,office,0,0.2,0.6,0,3.35,0
2023-10-12 23:00:00,14.7,office,0,0.29,0.61,0,2.637,0
2023-10-13 00:00:00,13.0,office,0,0.21,0.78,0,2.995,0
2023-10-13 01:00:00,12.6,office,0,0.13,1.07,0,3.526,0
2023-10-13 02:00:00,16.1,office,0,0.38,1.0,0,4.382,0
2023-10-13 03:00:00,12.2,office,0,0.27,1.42,0,3.304,0
2023-10-13 04:00:00,17.7,office,0,0.03,0.87,0,3.104,0
2023-10-13 05:00:00,15.4,office,0,0.18,0.81,0,3.169,0
2023-10-13 06:00:00,16.0,office,0,0.44,0.48,0,3.448,0
2023-10-13 07:00:00,17.7,office,8,0.54,1.58,0,3.673,0
2023-10-13 08:00:00,22.1,office,70,1.61,4.88,1,9.202,0
2023-10-13 09:00:00,18.1,office,48,4.01,6.67,1,39.125,1
2023-10-13 10:00:00,19.1,office,53,1.1,4.4,1,8.286,0
2023-10-13 11:00:00,20.7,office,69,1.86,4.51,0,7.647,0
2023-10-13 12:00:00,22.7,office,44,1.35,3.59,0,6.657,0
2023-10-13 13:00:00,20.6,office,44,0.88,3.63,0,6.858,0
2023-10-13 14:00:00,23.4,office,38,4.15,5.03,0,32.463,1
2023-10-13 15:00:00,25.7,office,60,3.23,3.54,0,9.705,0
2023-10-13 16:00:00,22.9,office,39,1.5,3.21,0,6.516,0
2023-10-13 17:00:00,21.4,office,59,1.58,4.82,1,9.735,0
2023-10-13 18:00:00,19.9,office,16,0.74,2.59,1,5.126,0
2023-10-13 19:00:00,21.0,office,18,0.56,3.02,1,5.862,0
2023-10-13 20:00:00,17.1,office,0,0.21,1.98,1,5.422,0
2023-10-13 21:00:00,19.8,office,0,0.07,1.46,0,3.184,0
2023-10-13 22:00:00,18.7,office,0,0.02,0.96,0,3.743,0
2023-10-13 23:00:00,15.2,office,0,0.32,0.81,0,3.592,0
2023-10-14 00:00:00,13.7,office,0,0.03,0.91,0,3.182,0
2023-10-14 01:00:00,14.8,office,0,0.37,1.25,0,4.376,0
2023-10-14 02:00:00,14.7,office,0,0.27,1.0,0,3.973,0
2023-10-14 03:00:00,12.0,office,0,0.19,2.58,0,22.536,1
2023-10-14 04:00:00,12.9,office,0,0.27,1.46,0,4.287,0
2023-10-14 05:00:00,12.5,office,0,0.09,1.0,0,3.253,0
2023-10-14 06:00:00,16.2,office,0,0.22,0.69,0,2.541,0
2023-10-14 07:00:00,17.8,office,0,0.4,1.1,0,4.029,0
2023-10-14 08:00:00,16.0,office,0,0.23,2.06,1,4.543,0
2023-10-14 09:00:00,18.7,office,0,0.07,1.22,1,3.094,0
2023-10-14 10:00:00,18.5,office,0,0.36,1.81,1,5.754,0
2023-10-14 11:00:00,20.3,office,0,0.09,1.17,0,2.695,0
2023-10-14 12:00:00,23.2,office,0,0.97,0.85,0,3.573,0
2023-10-14 13:00:00,21.8,office,0,0.24,1.21,0,3.701,0
2023-10-14 14:00:00,22.6,office,0,0.53,0.79,0,4.028,0
2023-10-14 15:00:00,20.5,office,0,0.43,1.48,0,3.563,0
2023-10-14 16:00:00,22.7,office,0,0.7,0.58,0,2.832,0
2023-10-14 17:00:00,21.5,office,0,0.02,1.32,1,2.983,0
2023-10-14 18:00:00,19.5,office,0,0.15,1.76,1,3.624,0
2023-10-14 19:00:00,19.1,office,0,0.44,1.9,1,5.467,0
2023-10-14 20:00:00,18.3,office,0,0.01,1.65,1,4.375,0
2023-10-14 21:00:00,15.5,office,0,0.27,0.51,0,3.442,0
2023-10-14 22:00:00,13.4,office,0,0.36,1.07,0,3.691,0
2023-10-14 23:00:00,17.2,office,0,0.88,1.46,0,16.759,1
2023-10-15 00:00:00,12.5,office,0,0.38,1.02,0,3.824,0
2023-10-15 01:00:00,12.8,office,0,0.36,1.21,0,4.246,0
2023-10-15 02:00:00,14.3,office,0,0.35,1.19,0,3.889,0
2023-10-15 03:00:00,18.3,office,0,0.41,0.69,0,3.66,0
2023-10-15 04:00:00,11.6,office,0,0.32,0.94,0,4.132,0
2023-10-15 05:00:00,14.9,office,0,0.2,0.78,0,2.793,0
2023-10-15 06:00:00,14.2,office,0,0.24,1.33,0,4.236,0
2023-10-15 07:00:00,15.7,office,0,0.36,1.34,0,3.266,0
2023-10-15 08:00:00,16.7,office,0,0.44,1.65,1,4.532,0
2023-10-15 09:00:00,17.4,office,0,0.14,1.32,1,4.767,0
2023-10-15 10:00:00,20.2,office,0,0.17,1.42,1,4.587,0
2023-10-15 11:00:00,19.1,office,0,0.96,1.37,0,14.095,1
2023-10-15 12:00:00,23.6,office,0,1.09,0.93,0,4.401,0
2023-10-15 13:00:00,22.7,office,0,0.44,1.05,0,3.19,0
2023-10-15 14:00:00,23.4,office,0,1.03,0.63,0,4.493,0
2023-10-15 15:00:00,21.9,office,0,0.5,1.07,0,3.828,0
2023-10-15 16:00:00,21.6,office,0,0.41,1.42,0,4.419,0
2023-10-15 17:00:00,21.8,office,0,0.37,2.05,1,4.356,0
2023-10-15 18:00:00,18.6,office,0,0.1,1.41,1,4.598,0
2023-10-15 19:00:00,18.6,office,0,0.44,1.95,1,4.262,0
2023-10-15 20:00:00,16.5,office,0,0.26,1.9,1,4.782,0
2023-10-15 21:00:00,15.2,office,0,0.44,1.33,0,3.421,0
2023-10-15 22:00:00,12.1,office,0,0.16,0.66,0,2.919,0
2023-10-15 23:00:00,16.3,office,0,0.03,0.75,0,2.347,0
2023-10-16 00:00:00,12.2,office,0,0.24,0.98,0,3.181,0
2023-10-16 01:00:00,14.5,office,0,0.13,0.88,0,2.632,0
2023-10-16 02:00:00,14.2,office,0,0.36,1.13,0,3.477,0
2023-10-16 03:00:00,10.8,office,0,0.48,0.25,0,3.38,0
2023-10-16 04:00:00,11.6,office,0,0.35,0.93,0,3.474,0
2023-10-16 05:00:00,17.9,office,0,0.44,0.36,0,3.294,0
2023-10-16 06:00:00,17.7,office,0,0.65,1.24,0,13.24,1
2023-10-16 07:00:00,16.2,office,20,1.3,4.28,0,15.134,1
2023-10-16 08:00:00,17.9,office,78,1.98,5.3,1,10.765,0
2023-10-16 09:00:00,17.9,office,64,1.64,4.8,1,9.614,0
2023-10-16 10:00:00,20.7,office,72,1.69,5.71,1,10.17,0
2023-10-16 11:00:00,20.0,office,43,1.17,3.2,0,6.51,0
2023-10-16 12:00:00,18.8,office,78,1.91,4.22,0,8.038,0
2023-10-16 13:00:00,20.4,office,45,1.03,3.2,0,6.824,0
2023-10-16 14:00:00,22.6,office,73,2.16,4.04,0,8.334,0
2023-10-16 15:00:00,20.7,office,78,2.04,4.43,0,9.254,0
2023-10-16 16:00:00,21.8,office,68,1.59,4.2,0,8.069,0
2023-10-16 17:00:00,19.5,office,80,1.95,5.34,1,10.15,0
2023-10-16 18:00:00,18.9,office,7,0.51,2.84,1,6.494,0
2023-10-16 19:00:00,20.1,office,19,0.71,2.36,1,6.639,0
2023-10-16 20:00:00,17.9,office,0,0.27,2.22,1,4.886,0
2023-10-16 21:00:00,16.2,office,0,0.44,1.28,0,3.237,0
2023-10-16 22:00:00,16.4,office,0,0.22,1.49,0,4.61,0
2023-10-16 23:00:00,14.7,office,0,0.03,0.76,0,3.715,0
2023-10-17 00:00:00,15.1,office,0,0.42,1.34,0,3.36,0
2023-10-17 01:00:00,11.8,office,0,0.34,1.44,0,4.826,0
2023-10-17 02:00:00,11.6,office,0,0.42,0.42,0,2.725,0
2023-10-17 03:00:00,10.5,office,0,0.07,0.82,0,3.868,0
2023-10-17 04:00:00,12.3,office,0,0.02,0.28,0,2.797,0
2023-10-17 05:00:00,15.2,office,0,0.47,1.01,0,4.605,0
2023-10-17 06:00:00,16.7,office,0,0.07,0.96,0,3.525,0
2023-10-17 07:00:00,17.4,office,16,0.72,1.27,0,2.932,0
2023-10-17 08:00:00,14.6,office,34,1.09,3.94,1,7.035,0
2023-10-17 09:00:00,20.2,office,66,1.67,4.55,1,9.128,0
2023-10-17 10:00:00,17.0,office,37,0.81,4.1,1,7.394,0
2023-10-17 11:00:00,22.2,office,33,1.09,1.88,0,4.954,0
2023-10-17 12:00:00,21.1,office,65,1.74,4.3,0,9.135,0
2023-10-17 13:00:00,23.2,office,62,2.05,3.4,0,7.733,0
2023-10-17 14:00:00,20.3,office,42,1.05,2.63,0,6.139,0
2023-10-17 15:00:00,23.9,office,66,2.49,4.44,0,8.769,0
2023-10-17 16:00:00,19.4,office,64,1.32,3.76,0,7.32,0
2023-10-17 17:00:00,19.8,office,39,1.23,3.81,1,7.461,0
2023-10-17 18:00:00,18.3,office,10,0.63,2.89,1,6.398,0
2023-10-17 19:00:00,16.0,office,15,0.8,2.01,1,6.102,0
2023-10-17 20:00:00,17.4,office,0,0.29,2.25,1,5.707,0
2023-10-17 21:00:00,18.7,office,0,0.38,0.28,0,2.933,0
2023-10-17 22:00:00,18.8,office,0,0.1,0.36,0,3.007,0
2023-10-17 23:00:00,13.9,office,0,0.33,0.36,0,2.665,0
2023-10-18 00:00:00,14.4,office,0,0.32,1.49,0,4.411,0
2023-10-18 01:00:00,12.6,office,0,0.45,0.43,0,2.507,0
2023-10-18 02:00:00,12.8,office,0,0.42,1.37,0,3.342,0
2023-10-18 03:00:00,11.7,office,0,0.47,1.49,0,3.747,0
2023-10-18 04:00:00,13.0,office,0,0.43,0.7,0,3.15,0
2023-10-18 05:00:00,14.3,office,0,0.43,1.02,0,3.279,0
2023-10-18 06:00:00,13.7,office,0,0.03,1.21,0,3.014,0
2023-10-18 07:00:00,15.6,office,19,0.8,1.66,0,4.943,0
2023-10-18 08:00:00,16.9,office,37,1.04,3.26,1,6.706,0
2023-10-18 09:00:00,19.6,office,73,1.65,5.41,1,10.826,0
2023-10-18 10:00:00,17.9,office,43,0.89,4.35,1,8.287,0
2023-10-18 11:00:00,20.5,office,75,1.84,4.96,0,9.684,0
2023-10-18 12:00:00,24.2,office,67,2.6,3.85,0,8.197,0
2023-10-18 13:00:00,23.6,office,61,2.25,3.48,0,7.555,0
2023-10-18 14:00:00,24.1,office,35,3.9,5.96,0,35.73,1
2023-10-18 15:00:00,21.9,office,62,1.7,3.36,0,8.14,0
2023-10-18 16:00:00,21.8,office,58,1.57,4.06,0,7.665,0
2023-10-18 17:00:00,22.1,office,33,0.94,2.91,1,6.478,0
2023-10-18 18:00:00,21.9,office,19,0.57,3.24,1,6.275,0
2023-10-18 19:00:00,15.4,office,9,0.3,2.83,1,5.403,0
2023-10-18 20:00:00,15.1,office,0,0.19,1.59,1,4.647,0
2023-10-18 21:00:00,17.7,office,0,0.06,0.3,0,3.431,0
2023-10-18 22:00:00,14.1,office,0,0.49,0.82,0,3.373,0
2023-10-18 23:00:00,12.5,office,0,0.29,0.59,0,2.541,0
2023-10-19 00:00:00,10.6,office,0,0.06,0.74,0,2.797,0
2023-10-19 01:00:00,11.1,office,0,0.18,1.06,0,3.306,0
2023-10-19 02:00:00,9.7,office,0,0.27,0.47,0,3.865,0
2023-10-19 03:00:00,15.1,office,0,0.27,0.66,0,3.39,0
2023-10-19 04:00:00,12.4,office,0,0.02,1.22,0,3.379,0
2023-10-19 05:00:00,13.2,office,0,0.48,1.04,0,3.527,0
2023-10-19 06:00:00,15.2,office,0,0.14,0.62,0,3.967,0
2023-10-19 07:00:00,16.9,office,18,0.37,1.96,0,3.843,0
2023-10-19 08:00:00,18.2,office,59,1.22,5.14,1,9.15,0
2023-10-19 09:00:00,19.7,office,66,1.61,5.27,1,9.844,0
2023-10-19 10:00:00,18.3,office,33,0.73,3.16,1,6.444,0
2023-10-19 11:00:00,19.9,office,65,3.43,6.24,0,24.422,1
2023-10-19 12:00:00,22.3,office,59,1.52,4.19,0,7.598,0
2023-10-19 13:00:00,20.8,office,73,1.77,4.92,0,9.544,0
2023-10-19 14:00:00,21.8,office,49,1.04,3.56,0,6.514,0
2023-10-19 15:00:00,22.2,office,76,1.78,4.1,0,8.299,0
2023-10-19 16:00:00,22.3,office,31,0.98,2.51,0,5.954,0
2023-10-19 17:00:00,17.6,office,55,2.93,7.59,1,34.959,1
2023-10-19 18:00:00,20.3,office,13,0.51,2.36,1,5.089,0
2023-10-19 19:00:00,17.7,office,5,0.32,4.01,1,12.283,1
2023-10-19 20:00:00,17.8,office,0,0.02,1.96,1,4.982,0
2023-10-19 21:00:00,16.6,office,0,0.26,1.27,0,3.771,0
2023-10-19 22:00:00,16.7,office,0,0.12,0.26,0,2.377,0
2023-10-19 23:00:00,15.3,office,0,0.05,0.98,0,3.668,0
2023-10-20 00:00:00,14.2,office,0,0.21,1.04,0,2.932,0
2023-10-20 01:00:00,13.9,office,0,0.46,0.98,0,3.756,0
2023-10-20 02:00:00,12.0,office,0,0.36,1.05,0,3.44,0
2023-10-20 03:00:00,11.7,office,0,0.41,1.02,0,3.846,0
2023-10-20 04:00:00,13.5,office,0,0.44,0.37,0,2.761,0
2023-10-20 05:00:00,14.1,office,0,1.01,0.93,0,16.97,1
2023-10-20 06:00:00,13.6,office,0,0.38,1.0,0,4.031,0
2023-10-20 07:00:00,15.8,office,11,0.52,0.77,0,3.245,0
2023-10-20 08:00:00,16.5,office,67,1.52,5.38,1,10.063,0
2023-10-20 09:00:00,16.5,office,34,0.77,3.77,1,6.73,0
2023-10-20 10:00:00,21.0,office,32,0.98,3.11,1,6.353,0
2023-10-20 11:00:00,20.1,office,57,1.64,3.83,0,7.676,0
2023-10-20 12:00:00,23.9,office,52,2.22,3.49,0,7.767,0
2023-10-20 13:00:00,18.9,office,74,1.84,4.24,0,8.123,0
2023-10-20 14:00:00,20.7,office,34,0.93,2.5,0,5.266,0
2023-10-20 15:00:00,21.4,office,64,1.5,4.58,0,8.613,0
2023-10-20 16:00:00,22.6,office,33,1.17,2.4,0,6.049,0
2023-10-20 17:00:00,20.7,office,34,0.93,3.72,1,7.613,0
2023-10-20 18:00:00,19.5,office,20,0.58,2.25,1,5.828,0
2023-10-20 19:00:00,16.1,office,6,0.49,1.6,1,5.748,0
2023-10-20 20:00:00,14.8,office,0,0.44,1.31,1,4.576,0
2023-10-20 21:00:00,15.7,office,0,0.44,1.21,0,3.736,0
2023-10-20 22:00:00,12.0,office,0,0.11,0.66,0,1.921,0
2023-10-20 23:00:00,12.2,office,0,0.45,0.5,0,2.408,0
2023-10-21 00:00:00,12.7,office,0,0.17,1.17,0,3.943,0
2023-10-21 01:00:00,10.0,office,0,0.15,0.42,0,2.46,0
2023-10-21 02:00:00,13.7,office,0,0.36,0.52,0,2.674,0
2023-10-21 03:00:00,13.3,office,0,0.15,0.76,0,3.211,0
2023-10-21 04:00:00,9.6,office,0,0.03,0.63,0,2.798,0
2023-10-21 05:00:00,11.3,office,0,0.19,0.96,0,3.346,0
2023-10-21 06:00:00,10.3,office,0,0.36,0.64,0,2.941,0
2023-10-21 07:00:00,13.8,office,0,0.16,0.71,0,2.399,0
2023-10-21 08:00:00,17.4,office,0,0.31,2.32,1,6.485,0
2023-10-21 09:00:00,16.9,office,0,0.33,2.35,1,5.278,0
2023-10-21 10:00:00,19.5,office,0,0.37,2.28,1,5.107,0
2023-10-21 11:00:00,17.5,office,0,0.45,1.32,0,4.345,0
2023-10-21 12:00:00,21.8,office,0,0.22,0.94,0,3.884,0
2023-10-21 13:00:00,20.3,office,0,0.13,2.49,0,20.804,1
2023-10-21 14:00:00,21.3,office,0,0.16,0.92,0,3.074,0
2023-10-21 15:00:00,21.0,office,0,0.22,1.22,0,3.367,0
2023-10-21 16:00:00,18.7,office,0,0.36,0.92,0,3.616,0
2023-10-21 17:00:00,18.1,office,0,0.01,1.34,1,3.98,0
2023-10-21 18:00:00,20.2,office,0,0.16,2.25,1,4.23,0
2023-10-21 19:00:00,18.2,office,0,0.39,2.19,1,5.13,0
2023-10-21 20:00:00,17.8,office,0,0.97,4.83,1,19.962,1
2023-10-21 21:00:00,15.5,office,0,0.37,0.45,0,3.108,0
2023-10-21 22:00:00,14.0,office,0,0.41,0.55,0,3.015,0
2023-10-21 23:00:00,10.1,office,0,0.39,0.58,0,3.268,0
2023-10-22 00:00:00,11.3,office,0,0.34,0.86,0,3.679,0
2023-10-22 01:00:00,11.1,office,0,0.22,0.37,0,2.917,0
2023-10-22 02:00:00,13.9,office,0,0.49,0.7,0,2.93,0
2023-10-22 03:00:00,12.2,office,0,0.28,0.44,0,1.998,0
2023-10-22 04:00:00,14.0,office,0,0.1,0.54,0,3.238,0
2023-10-22 05:00:00,13.4,office,0,0.15,1.12,0,3.283,0
2023-10-22 06:00:00,12.4,office,0,0.35,1.31,0,4.108,0
2023-10-22 07:00:00,14.9,office,0,0.46,0.23,0,2.931,0
2023-10-22 08:00:00,16.4,office,0,0.09,1.94,1,4.579,0
2023-10-22 09:00:00,15.9,office,0,0.04,1.25,1,4.168,0
2023-10-22 10:00:00,17.9,office,0,0.44,1.31,1,4.544,0
2023-10-22 11:00:00,19.2,office,0,0.46,1.12,0,3.176,0
2023-10-22 12:00:00,22.7,office,0,0.49,1.16,0,3.941,0
2023-10-22 13:00:00,17.7,office,0,0.19,1.26,0,4.187,0
2023-10-22 14:00:00,22.8,office,0,0.73,0.82,0,4.036,0
2023-10-22 15:00:00,19.4,office,0,0.16,1.32,0,4.055,0
2023-10-22 16:00:00,18.3,office,0,0.44,0.42,0,2.13,0
2023-10-22 17:00:00,21.3,office,0,0.05,1.52,1,4.021,0
2023-10-22 18:00:00,19.6,office,0,0.02,1.37,1,3.937,0
2023-10-22 19:00:00,19.2,office,0,0.1,2.24,1,4.867,0
2023-10-22 20:00:00,17.2,office,0,0.14,1.5,1,3.513,0
2023-10-22 21:00:00,17.8,office,0,0.06,0.4,0,2.169,0
2023-10-22 22:00:00,14.3,office,0,0.03,1.01,0,2.849,0
2023-10-22 23:00:00,12.2,office,0,0.38,0.3,0,3.204,0
2023-10-23 00:00:00,11.9,office,0,0.08,0.26,0,3.241,0
2023-10-23 01:00:00,12.8,office,0,0.46,0.34,0,2.851,0
2023-10-23 02:00:00,9.6,office,0,0.18,0.2,0,2.125,0
2023-10-23 03:00:00,9.9,office,0,0.34,1.11,0,2.716,0
2023-10-23 04:00:00,11.0,office,0,0.11,0.93,0,4.184,0
2023-10-23 05:00:00,9.1,office,0,0.12,0.47,0,3.088,0
2023-10-23 06:00:00,13.5,office,0,0.29,0.5,0,2.091,0
2023-10-23 07:00:00,11.6,office,14,0.56,1.95,0,4.186,0
2023-10-23 08:00:00,15.8,office,56,1.5,4.65,1,9.209,0
2023-10-23 09:00:00,18.3,office,41,1.2,4.16,1,7.997,0
2023-10-23 10:00:00,17.5,office,79,1.92,5.74,1,10.928,0
2023-10-23 11:00:00,21.8,office,38,0.98,2.41,0,6.487,0
2023-10-23 12:00:00,17.9,office,79,2.03,5.41,0,8.947,0
2023-10-23 13:00:00,22.4,office,71,1.93,4.49,0,9.392,0
2023-10-23 14:00:00,21.8,office,76,2.02,4.17,0,7.577,0
2023-10-23 15:00:00,18.0,office,71,1.83,4.28,0,8.006,0
2023-10-23 16:00:00,24.1,office,56,2.19,3.43,0,7.721,0
2023-10-23 17:00:00,19.2,office,53,1.22,4.13,1,8.166,0
2023-10-23 18:00:00,16.9,office,17,0.63,3.26,1,6.6,0
2023-10-23 19:00:00,14.9,office,19,0.74,3.3,1,6.743,0
2023-10-23 20:00:00,15.4,office,0,0.28,1.46,1,3.691,0
2023-10-23 21:00:00,14.3,office,0,0.39,0.66,0,3.917,0
2023-10-23 22:00:00,13.4,office,0,0.14,1.19,0,3.163,0
2023-10-23 23:00:00,11.8,office,0,0.09,0.47,0,2.808,0
2023-10-24 00:00:00,12.1,office,0,0.03,0.97,0,3.674,0
2023-10-24 01:00:00,10.1,office,0,0.29,1.11,0,4.07,0
2023-10-24 02:00:00,7.6,office,0,0.34,1.05,0,4.293,0
2023-10-24 03:00:00,10.4,office,0,0.16,1.12,0,2.859,0
2023-10-24 04:00:00,7.6,office,0,0.31,1.12,0,4.589,0
2023-10-24 05:00:00,12.5,office,0,0.03,1.45,0,3.648,0
2023-10-24 06:00:00,11.5,office,0,0.05,0.65,0,2.659,0
2023-10-24 07:00:00,14.4,office,17,0.69,2.19,0,5.874,0
2023-10-24 08:00:00,17.5,office,54,1.26,3.93,1,8.314,0
2023-10-24 09:00:00,15.4,office,35,1.04,3.32,1,6.949,0
2023-10-24 10:00:00,19.6,office,73,1.88,4.91,1,9.92,0
2023-10-24 11:00:00,18.4,office,72,1.87,4.65,0,9.533,0
2023-10-24 12:00:00,22.5,office,64,1.62,3.53,0,6.203,0
2023-10-24 13:00:00,19.8,office,38,1.0,3.2,0,6.677,0
2023-10-24 14:00:00,19.2,office,71,1.79,4.59,0,8.32,0
2023-10-24 15:00:00,21.4,office,52,1.43,2.84,0,6.536,0
2023-10-24 16:00:00,19.2,office,37,1.13,2.98,0,5.755,0
2023-10-24 17:00:00,17.8,office,41,0.93,4.37,1,7.93,0
2023-10-24 18:00:00,17.3,office,17,0.44,2.91,1,6.651,0
2023-10-24 19:00:00,16.7,office,9,0.48,1.69,1,4.809,0
2023-10-24 20:00:00,17.5,office,0,0.37,2.32,1,5.55,0
2023-10-24 21:00:00,11.3,office,0,0.16,1.15,0,4.039,0
2023-10-24 22:00:00,13.0,office,0,0.05,0.69,0,2.602,0
2023-10-24 23:00:00,12.9,office,0,1.0,1.12,0,12.91,1
2023-10-25 00:00:00,11.2,office,0,0.15,0.82,0,3.727,0
2023-10-25 01:00:00,12.4,office,0,0.08,1.33,0,4.212,0
2023-10-25 02:00:00,10.1,office,0,0.07,0.53,0,2.864,0
2023-10-25 03:00:00,10.1,office,0,0.28,0.6,0,7.22,1
2023-10-25 04:00:00,11.8,office,0,0.3,1.32,0,3.56,0
2023-10-25 05:00:00,11.9,office,0,0.18,0.23,0,2.831,0
2023-10-25 06:00:00,12.2,office,0,0.01,1.38,0,2.982,0
2023-10-25 07:00:00,14.7,office,12,0.29,1.2,0,4.247,0
2023-10-25 08:00:00,14.3,office,30,0.75,3.36,1,6.164,0
2023-10-25 09:00:00,15.6,office,78,1.89,5.27,1,10.606,0
2023-10-25 10:00:00,16.9,office,31,0.67,3.92,1,7.553,0
2023-10-25 11:00:00,20.8,office,49,1.26,3.62,0,6.487,0
2023-10-25 12:00:00,14.7,office,59,1.24,4.35,0,7.584,0
2023-10-25 13:00:00,20.7,office,73,1.57,4.74,0,9.122,0
2023-10-25 14:00:00,20.3,office,76,1.61,4.24,0,8.645,0
2023-10-25 15:00:00,17.5,office,64,1.31,3.8,0,8.328,0
2023-10-25 16:00:00,20.0,office,57,1.48,3.68,0,7.191,0
2023-10-25 17:00:00,19.5,office,64,1.51,5.19,1,9.107,0
